Flight,Time,Length,Airline,AirportFrom,AirportTo,DayOfWeek,Class
326.0,775.0,127.0,AS,SEA,SJC,4,1
7107.0,1055.0,85.0,EV,IAD,LGA,7,1
7038.0,433.0,123.0,OO,MSO,DEN,5,1
4944.0,570.0,82.0,EV,MEM,MOB,4,1
3121.0,760.0,75.0,MQ,LAX,SJC,3,1
745.0,855.0,159.0,B6,MCO,SJU,1,1
629.0,745.0,226.0,CO,DEN,EWR,1,1
2696.0,1115.0,142.0,DL,MIA,DCA,1,1
1235.0,580.0,95.0,WN,BNA,BWI,1,1
6287.0,674.0,64.0,OO,LAS,PSP,7,1
4201.0,795.0,80.0,9E,ATL,DAB,1,1
2490.0,822.0,70.0,XE,EWR,ROC,6,1
6606.0,675.0,120.0,OO,DEN,MLI,2,1
2039.0,1255.0,190.0,AA,MIA,ORD,2,1
539.0,1095.0,180.0,AA,DFW,LAS,2,1
6223.0,717.0,146.0,OO,COS,ORD,4,1
1394.0,1110.0,74.0,DL,LGA,BOS,1,1
970.0,650.0,165.0,WN,PBI,PHL,1,1
1624.0,885.0,160.0,WN,SEA,DEN,2,1
42.0,543.0,68.0,AS,BET,ANC,3,1
280.0,550.0,285.0,AA,LAX,MIA,5,1
231.0,420.0,126.0,US,BOI,PHX,7,1
1248.0,585.0,107.0,DL,ATL,PIT,5,1
6339.0,1090.0,44.0,OO,SAN,LAX,7,1
2613.0,565.0,85.0,WN,OAK,SAN,3,1
6767.0,637.0,46.0,OO,LAX,BFL,5,1
589.0,1000.0,55.0,AA,DFW,OKC,5,1
209.0,405.0,80.0,WN,OAK,LAX,5,1
4396.0,435.0,65.0,MQ,RDU,DCA,4,1
1267.0,740.0,202.0,DL,DTW,AUS,3,1
4190.0,670.0,85.0,MQ,CMH,ORD,4,1
1419.0,1040.0,170.0,WN,OKC,LAS,4,1
2469.0,845.0,91.0,DL,ATL,MCO,7,1
486.0,585.0,109.0,US,PHX,DEN,3,1
706.0,465.0,125.0,CO,IAH,TPA,5,1
1743.0,885.0,90.0,AA,DFW,MCI,5,1
2803.0,610.0,120.0,WN,IAD,MDW,5,1
4289.0,655.0,80.0,9E,GFK,MSP,6,1
6399.0,486.0,129.0,OO,SFO,BZN,6,1
1131.0,860.0,170.0,AA,MCO,ORD,1,1
3415.0,1080.0,155.0,WN,STL,BOS,2,1
3329.0,605.0,275.0,WN,MDW,PDX,5,1
1764.0,1140.0,70.0,WN,BUF,BWI,2,1
1029.0,807.0,108.0,DL,DAY,ATL,7,1
7110.0,1019.0,92.0,EV,IAD,PWM,1,1
1535.0,405.0,340.0,CO,EWR,PHX,6,1
414.0,925.0,225.0,WN,STL,LAS,7,1
7356.0,512.0,118.0,EV,ATL,MLI,5,1
6499.0,551.0,71.0,OO,LAX,SJC,1,1
201.0,690.0,155.0,WN,MCO,BDL,5,1
367.0,958.0,159.0,FL,LGA,ATL,6,1
564.0,1325.0,109.0,FL,ATL,BMI,6,1
5060.0,935.0,55.0,EV,HSV,ATL,1,1
2788.0,1140.0,75.0,WN,OAK,LAX,4,1
1815.0,710.0,175.0,WN,MCO,AUS,1,1
548.0,1185.0,137.0,US,PHX,DFW,4,1
2923.0,425.0,203.0,DL,MSP,MCO,5,1
2357.0,660.0,225.0,WN,DEN,BOS,7,1
821.0,575.0,275.0,WN,LAS,FLL,1,1
1100.0,805.0,80.0,WN,PVD,BWI,7,1
852.0,1129.0,91.0,FL,MCO,ATL,4,1
2101.0,960.0,183.0,DL,BOS,ATL,1,1
3156.0,600.0,120.0,MQ,LAX,SAF,3,1
4523.0,955.0,69.0,OO,SLC,BOI,1,1
481.0,530.0,279.0,CO,CLE,LAS,2,1
3425.0,775.0,95.0,WN,SLC,PHX,1,1
2044.0,845.0,156.0,XE,EWR,MSN,4,1
1978.0,1205.0,110.0,US,CLT,EWR,2,1
6687.0,631.0,46.0,OO,SFO,MRY,4,1
535.0,704.0,134.0,UA,ATL,ORD,5,1
1448.0,1305.0,111.0,DL,DTW,LGA,2,1
155.0,665.0,105.0,WN,STL,DAL,7,1
6527.0,525.0,102.0,OH,JFK,ROC,3,1
3094.0,852.0,80.0,OO,MKE,OMA,3,1
50.0,880.0,108.0,AS,ANC,SCC,4,1
395.0,660.0,120.0,WN,JAN,MDW,7,1
1631.0,360.0,105.0,AA,MSY,MIA,4,1
436.0,530.0,110.0,WN,LAS,BOI,6,1
1850.0,1020.0,112.0,US,PBI,CLT,1,1
1036.0,720.0,65.0,WN,LAX,LAS,5,1
249.0,1050.0,174.0,CO,FLL,IAH,4,1
1715.0,790.0,70.0,WN,OAK,LAX,3,1
608.0,750.0,245.0,WN,MDW,LAS,2,1
453.0,1230.0,85.0,WN,MDW,BUF,4,1
6590.0,369.0,134.0,OO,FAT,DEN,7,1
2804.0,870.0,170.0,WN,PHL,PBI,5,1
1073.0,1105.0,65.0,WN,LAS,SAN,3,1
978.0,705.0,280.0,WN,MDW,LAX,4,1
7128.0,1330.0,91.0,EV,IAD,BTV,2,1
1204.0,1240.0,125.0,WN,PHX,SAT,5,1
169.0,1230.0,105.0,WN,MDW,BWI,7,1
319.0,900.0,85.0,DL,ATL,RDU,3,1
1669.0,881.0,219.0,CO,SFO,IAH,4,1
2883.0,1150.0,140.0,WN,PIT,MCO,3,1
2108.0,802.0,115.0,DL,DEN,MSP,1,1
354.0,890.0,130.0,FL,ATL,LGA,1,1
2846.0,1340.0,66.0,YV,YUM,PHX,4,1
684.0,1055.0,80.0,WN,PHX,LAX,1,1
2034.0,1220.0,167.0,DL,ATL,MSP,6,1
1182.0,1198.0,166.0,DL,SLC,STL,6,1
6257.0,692.0,134.0,OO,AUS,DEN,3,1
455.0,682.0,203.0,B6,BOS,FLL,3,1
500.0,515.0,190.0,WN,LAX,HOU,4,1
509.0,929.0,183.0,B6,EWR,FLL,3,1
16.0,625.0,302.0,CO,LAX,EWR,6,1
205.0,385.0,155.0,WN,SAT,MDW,4,1
2.0,390.0,55.0,WN,HOU,DAL,1,1
3762.0,715.0,115.0,WN,ELP,SAN,1,1
7104.0,505.0,80.0,EV,IAD,CMH,4,1
1453.0,555.0,227.0,DL,MSP,SEA,3,1
1801.0,1243.0,195.0,CO,EWR,FLL,1,1
4970.0,499.0,57.0,EV,ATL,GSP,3,1
1163.0,620.0,150.0,WN,LAS,SAT,5,1
5415.0,659.0,52.0,EV,CHA,ATL,3,1
3221.0,1100.0,165.0,MQ,MKE,DFW,7,1
1426.0,365.0,110.0,WN,STL,DAL,2,1
1562.0,600.0,117.0,DL,MEM,DTW,2,1
7280.0,740.0,55.0,YV,IAD,ORF,3,1
184.0,550.0,335.0,UA,SFO,PHL,1,1
3588.0,745.0,255.0,WN,IND,LAS,3,1
6566.0,1313.0,114.0,OO,DEN,HLN,5,1
6335.0,840.0,102.0,OH,JFK,BUF,4,1
518.0,1110.0,100.0,FL,CMH,ATL,2,1
740.0,795.0,190.0,WN,LAS,STL,7,1
2842.0,515.0,136.0,DL,ATL,EWR,4,1
598.0,735.0,100.0,WN,PDX,OAK,5,1
808.0,540.0,95.0,WN,STL,CLE,1,1
765.0,1179.0,165.0,UA,DEN,LAX,1,1
3239.0,1105.0,155.0,WN,MCI,TPA,3,1
885.0,40.0,248.0,US,PHX,BWI,4,1
592.0,795.0,152.0,US,PHX,MCI,1,1
3857.0,1080.0,75.0,WN,PDX,RNO,2,1
1120.0,880.0,90.0,WN,TUS,LAX,3,1
5165.0,450.0,69.0,EV,ATL,BNA,4,1
5409.0,903.0,75.0,EV,ATL,LEX,2,1
1972.0,1040.0,115.0,AA,ORD,RDU,5,1
1171.0,1046.0,127.0,DL,PIT,ATL,3,1
6553.0,489.0,49.0,OO,ORD,PIA,2,1
1206.0,1040.0,200.0,AA,PHX,ORD,4,1
2347.0,900.0,163.0,DL,LGA,ATL,1,1
1905.0,870.0,70.0,WN,BUF,BWI,6,1
5567.0,600.0,112.0,EV,ATL,LIT,4,1
1685.0,1225.0,75.0,WN,SJC,SAN,4,1
1617.0,580.0,212.0,DL,ATL,DEN,5,1
776.0,1040.0,70.0,WN,OMA,STL,1,1
1923.0,755.0,85.0,AA,SFO,LAX,2,1
2167.0,610.0,180.0,AA,LAX,DFW,3,1
2903.0,885.0,80.0,WN,DAL,MSY,5,1
1790.0,710.0,125.0,WN,ECP,BWI,5,1
2972.0,995.0,145.0,MQ,FSD,DFW,7,1
1790.0,797.0,131.0,DL,SAT,ATL,4,1
3836.0,1025.0,100.0,9E,DTW,ALB,5,1
524.0,410.0,85.0,WN,DAL,MCI,2,1
1484.0,710.0,123.0,US,MCO,DCA,4,1
5905.0,961.0,79.0,XE,TVC,ORD,6,1
3933.0,711.0,133.0,9E,PIT,MEM,7,1
2746.0,878.0,99.0,YV,PHX,SBP,4,1
3101.0,560.0,160.0,WN,PHL,STL,4,1
962.0,1203.0,109.0,FL,BOS,CAK,3,1
2362.0,995.0,85.0,XE,EWR,RIC,4,1
2061.0,650.0,80.0,WN,STL,TUL,5,1
185.0,615.0,185.0,WN,BDL,MCO,1,1
7392.0,1170.0,90.0,EV,CVG,DCA,4,1
79.0,1143.0,337.0,UA,SFO,HNL,6,1
6849.0,844.0,82.0,OO,DEN,FSD,4,1
2530.0,1170.0,335.0,AA,MIA,LAS,1,1
2611.0,505.0,160.0,DL,ATL,DFW,3,1
2356.0,905.0,140.0,AA,DFW,ORD,2,1
3331.0,1285.0,95.0,WN,LAS,SFO,7,1
1684.0,965.0,85.0,WN,SMF,SAN,7,1
1256.0,1040.0,70.0,WN,SLC,BOI,1,1
6814.0,944.0,123.0,OO,PSP,DEN,4,1
1233.0,890.0,98.0,DL,ATL,MSY,1,1
4292.0,890.0,110.0,9E,LWB,JFK,5,1
2355.0,1215.0,309.0,DL,ATL,LAX,7,1
4294.0,1305.0,90.0,9E,DTW,AVP,4,1
43.0,1110.0,60.0,WN,HOU,MSY,5,1
429.0,365.0,142.0,CO,TUS,IAH,6,1
2050.0,1135.0,162.0,DL,MEM,LGA,3,1
1484.0,935.0,140.0,AA,PHX,DFW,5,1
519.0,1038.0,262.0,UA,MSP,SFO,1,1
310.0,675.0,223.0,UA,DEN,LGA,3,1
5950.0,534.0,71.0,XE,LAN,ORD,4,1
323.0,1306.0,36.0,HA,HNL,LIH,7,1
1076.0,1205.0,267.0,DL,JFK,SAT,3,1
1409.0,1070.0,122.0,US,PHX,SFO,5,1
257.0,1125.0,70.0,WN,AUS,LBB,3,1
3936.0,1045.0,150.0,MQ,BWI,ORD,5,1
2.0,475.0,75.0,WN,DAL,MAF,2,1
4281.0,921.0,69.0,9E,DAY,DTW,6,1
4480.0,405.0,80.0,OO,GFK,MSP,2,1
2968.0,1070.0,85.0,YV,CLT,BWI,6,1
1642.0,830.0,280.0,WN,BNA,SAN,4,1
4355.0,400.0,135.0,MQ,OKC,ORD,3,1
405.0,360.0,100.0,WN,BNA,BWI,5,1
4997.0,1185.0,162.0,EV,DTW,OKC,2,1
212.0,610.0,252.0,CO,IAH,SJU,4,1
1413.0,1110.0,55.0,WN,ABQ,LBB,4,1
2720.0,1020.0,155.0,WN,LAS,AUS,4,1
3152.0,930.0,265.0,WN,LAS,MCO,6,1
5403.0,690.0,119.0,EV,MFE,MEM,4,1
343.0,710.0,37.0,HA,HNL,LIH,5,1
148.0,1150.0,137.0,F9,DEN,HOU,1,1
1138.0,1145.0,85.0,WN,LAS,SJC,7,1
6316.0,828.0,69.0,OO,RDD,SFO,6,1
127.0,1290.0,225.0,AS,SEA,FAI,1,1
4221.0,1035.0,89.0,9E,DTW,ROC,3,1
1193.0,525.0,90.0,WN,MSY,DAL,4,1
1442.0,1439.0,301.0,US,LAX,PHL,2,1
6543.0,1048.0,77.0,OO,DEN,ICT,3,1
1584.0,1145.0,130.0,WN,BWI,MKE,3,1
1787.0,875.0,124.0,US,CLT,MSY,1,1
2716.0,1140.0,120.0,DL,CVG,LGA,3,1
1940.0,1335.0,112.0,US,CLT,ALB,4,1
851.0,745.0,70.0,WN,SNA,PHX,5,1
4281.0,921.0,69.0,9E,DAY,DTW,4,1
154.0,1090.0,190.0,WN,LAS,STL,3,1
717.0,385.0,155.0,DL,BUF,ATL,7,1
1439.0,560.0,145.0,WN,HOU,MDW,7,1
2724.0,1165.0,60.0,XE,IAH,GRK,1,1
593.0,840.0,75.0,AA,STL,ORD,4,1
414.0,370.0,129.0,UA,ORD,BDL,2,1
5324.0,623.0,102.0,EV,BNA,DTW,4,1
625.0,1255.0,110.0,WN,PHX,DEN,7,1
704.0,685.0,243.0,B6,SJU,JFK,2,1
2117.0,1020.0,101.0,DL,CMH,ATL,7,1
1661.0,860.0,154.0,CO,PHX,IAH,1,1
544.0,405.0,164.0,CO,IAH,CLE,3,1
69.0,1259.0,360.0,US,BOS,LAS,3,1
2621.0,820.0,91.0,YV,IAD,CLT,5,1
27.0,780.0,60.0,WN,DAL,HOU,5,1
804.0,810.0,125.0,AA,DFW,IND,7,1
5517.0,995.0,74.0,EV,CAE,ATL,3,1
5434.0,1099.0,76.0,EV,TYS,ATL,2,1
2573.0,590.0,124.0,XE,BNA,EWR,7,1
576.0,705.0,95.0,WN,BNA,DTW,3,1
320.0,940.0,202.0,UA,PHX,ORD,4,1
5471.0,877.0,118.0,EV,CLE,ATL,7,1
1089.0,600.0,70.0,WN,PHX,LAS,1,1
4606.0,820.0,64.0,OO,SLC,JAC,2,1
2586.0,705.0,115.0,XE,IND,EWR,7,1
535.0,1015.0,305.0,CO,CLE,LAX,1,1
1679.0,1025.0,195.0,WN,BOS,STL,2,1
2312.0,1315.0,306.0,DL,SLC,ANC,7,1
2118.0,630.0,89.0,DL,MCO,ATL,2,1
5472.0,734.0,156.0,EV,SYR,ATL,4,1
7139.0,1323.0,75.0,EV,IAD,CMH,7,1
320.0,870.0,180.0,CO,IAH,PHX,6,1
117.0,495.0,75.0,WN,TUS,SAN,2,1
306.0,540.0,278.0,B6,LGB,IAD,1,1
2811.0,560.0,139.0,DL,MEM,FLL,7,1
1592.0,745.0,145.0,AA,DFW,MCO,5,1
2370.0,460.0,100.0,WN,LAS,ELP,5,1
910.0,1250.0,50.0,WN,DAL,OKC,2,1
6670.0,1260.0,169.0,OO,ORD,IAH,5,1
930.0,755.0,70.0,WN,SMF,BUR,1,1
3785.0,1240.0,165.0,MQ,ORD,IAH,3,1
209.0,1270.0,274.0,CO,IAH,PDX,2,1
2347.0,865.0,107.0,DL,ATL,FLL,4,1
2584.0,695.0,91.0,DL,SLC,RNO,7,1
2097.0,730.0,112.0,DL,ATL,MIA,5,1
425.0,1120.0,194.0,B6,BOS,PBI,3,1
2765.0,762.0,118.0,DL,RDU,DTW,7,1
6431.0,857.0,164.0,OO,LAX,SAT,6,1
968.0,945.0,226.0,US,SJU,CLT,4,1
1707.0,450.0,109.0,US,STL,CLT,1,1
2222.0,565.0,210.0,AA,SFO,DFW,6,1
363.0,993.0,175.0,F9,SDF,DEN,3,1
1583.0,550.0,100.0,WN,LAS,ELP,7,1
1198.0,500.0,174.0,DL,RSW,DTW,4,1
1019.0,1230.0,95.0,WN,LAS,ELP,4,1
654.0,390.0,349.0,US,JFK,PHX,5,1
31.0,705.0,105.0,WN,STL,DAL,6,1
498.0,1135.0,199.0,F9,CAK,DEN,3,1
1231.0,990.0,150.0,AA,PHL,ORD,3,1
2863.0,1255.0,62.0,YV,PHX,FLG,5,1
1281.0,420.0,108.0,B6,BOS,RIC,3,1
5914.0,899.0,124.0,XE,BIS,ORD,4,1
6996.0,1194.0,63.0,OO,DRO,DEN,3,1
606.0,960.0,128.0,CO,IAH,TPA,3,1
2353.0,1155.0,135.0,WN,MCO,CMH,2,1
1642.0,830.0,280.0,WN,BNA,SAN,1,1
6379.0,551.0,62.0,OO,SBP,LAX,3,1
1581.0,530.0,384.0,CO,EWR,SEA,4,1
1033.0,1220.0,127.0,US,CLT,MIA,3,1
80.0,688.0,117.0,FL,FLL,ATL,5,1
4340.0,725.0,110.0,9E,TPA,RDU,5,1
866.0,840.0,337.0,AS,KOA,SEA,4,1
6556.0,1195.0,110.0,OO,TUL,DEN,3,1
260.0,1317.0,138.0,UA,IAD,MCO,7,1
5168.0,757.0,56.0,EV,ATL,AVL,3,1
134.0,522.0,263.0,UA,SFO,ORD,2,1
3961.0,741.0,136.0,9E,ROC,ATL,1,1
6574.0,1045.0,89.0,OO,DEN,OKC,3,1
4600.0,613.0,117.0,OO,SFO,SLC,6,1
2920.0,672.0,147.0,DL,MSY,DTW,1,1
182.0,1330.0,94.0,FL,ATL,DCA,2,1
2282.0,795.0,210.0,AA,SFO,DFW,7,1
6933.0,1112.0,41.0,OO,LAX,CLD,1,1
2764.0,895.0,105.0,DL,ATL,PIT,3,1
6650.0,795.0,112.0,OO,TUL,ORD,5,1
1072.0,1205.0,180.0,AA,DFW,PHL,6,1
261.0,1040.0,49.0,HA,ITO,HNL,5,1
281.0,875.0,114.0,US,PHX,SJC,7,1
316.0,484.0,148.0,UA,SNA,DEN,7,1
764.0,1065.0,155.0,WN,MCO,BDL,3,1
3959.0,455.0,87.0,9E,DTW,MDW,4,1
505.0,795.0,70.0,WN,SAN,PHX,4,1
1461.0,605.0,240.0,AA,DFW,SFO,1,1
1467.0,1000.0,290.0,DL,ATL,SAN,6,1
1869.0,1050.0,209.0,CO,SFO,IAH,7,1
6402.0,848.0,76.0,OO,BUR,SFO,1,1
2884.0,705.0,175.0,WN,DEN,PDX,3,1
2919.0,620.0,80.0,MQ,DFW,BTR,7,1
1657.0,935.0,80.0,WN,SLC,LAS,7,1
303.0,435.0,165.0,AA,LGA,ORD,4,1
2098.0,1185.0,165.0,WN,FLL,ISP,7,1
1594.0,570.0,189.0,CO,LAX,IAH,2,1
829.0,935.0,60.0,WN,SJC,BUR,4,1
221.0,1000.0,121.0,FL,MKE,ATL,1,1
423.0,1296.0,166.0,UA,DEN,SFO,4,1
2016.0,1030.0,125.0,WN,MCO,BWI,3,1
488.0,458.0,169.0,F9,MKE,MCO,4,1
1068.0,610.0,140.0,AA,MIA,DCA,3,1
2066.0,695.0,240.0,WN,BWI,SAT,6,1
526.0,495.0,75.0,WN,SJC,SAN,3,1
200.0,1200.0,177.0,CO,FLL,EWR,4,1
1456.0,615.0,142.0,US,DCA,MCO,2,1
7.0,415.0,65.0,WN,LBB,DAL,4,1
117.0,1227.0,276.0,UA,ORD,SEA,2,1
606.0,960.0,128.0,CO,IAH,TPA,1,1
3395.0,880.0,70.0,WN,SAN,LAS,1,1
462.0,720.0,148.0,AS,SEA,LAX,4,1
3106.0,725.0,59.0,XE,IAH,BTR,5,1
208.0,1415.0,227.0,CO,PDX,IAH,3,1
1723.0,1125.0,70.0,WN,SAN,PHX,4,1
3828.0,760.0,99.0,9E,SYR,DTW,4,1
2651.0,684.0,108.0,DL,SLC,SMF,7,1
5998.0,800.0,124.0,XE,ORD,SAV,6,1
1839.0,1140.0,122.0,DL,DCA,ATL,5,1
890.0,925.0,312.0,AS,OGG,SAN,5,1
4148.0,460.0,66.0,9E,CVG,BNA,2,1
1351.0,810.0,270.0,AA,ORD,LAX,4,1
20.0,432.0,153.0,UA,SMF,DEN,2,1
1177.0,570.0,245.0,WN,LAS,CLE,6,1
240.0,1189.0,106.0,FL,RIC,ATL,7,1
1508.0,520.0,210.0,CO,CLE,DEN,5,1
2040.0,930.0,329.0,DL,SFO,JFK,1,1
589.0,1195.0,70.0,WN,SAN,LAS,7,1
757.0,1115.0,170.0,WN,ISP,MCO,3,1
2606.0,1134.0,102.0,YV,MEM,CLT,4,1
1759.0,650.0,100.0,WN,STL,OKC,5,1
88.0,850.0,337.0,UA,SFO,EWR,3,1
740.0,1020.0,100.0,WN,LAS,SFO,4,1
105.0,814.0,145.0,FL,ATL,DFW,7,1
1642.0,830.0,280.0,WN,BNA,SAN,7,1
1553.0,680.0,90.0,WN,STL,MSP,6,1
6298.0,1082.0,202.0,OO,SFO,DFW,4,1
3338.0,420.0,130.0,WN,SJC,SEA,3,1
387.0,715.0,378.0,CO,EWR,SNA,5,1
1821.0,440.0,109.0,US,STL,CLT,4,1
3415.0,570.0,155.0,WN,SAN,SAT,1,1
1779.0,1070.0,61.0,CO,IAH,SAT,5,1
180.0,1250.0,75.0,WN,SFO,LAX,3,1
1596.0,665.0,187.0,US,DFW,PHL,4,1
332.0,765.0,155.0,B6,MCO,BDL,4,1
2748.0,475.0,125.0,MQ,DFW,GSP,3,1
734.0,385.0,105.0,WN,DEN,MCI,5,1
518.0,525.0,90.0,WN,SMF,SNA,7,1
1814.0,960.0,100.0,WN,MSY,MCO,5,1
1440.0,1230.0,70.0,WN,SAN,LAS,4,1
1779.0,1070.0,61.0,CO,IAH,SAT,1,1
1512.0,945.0,85.0,WN,MSY,TPA,3,1
269.0,15.0,203.0,CO,SFO,IAH,6,1
735.0,1090.0,160.0,AA,DCA,MIA,3,1
907.0,880.0,103.0,US,CLT,TPA,7,1
691.0,1245.0,115.0,WN,DEN,PHX,1,1
457.0,420.0,65.0,AA,MCO,MIA,1,1
7074.0,654.0,112.0,EV,ORD,ALB,7,1
1592.0,746.0,145.0,AA,DFW,MCO,6,1
6296.0,681.0,137.0,OO,ONT,DEN,5,1
4371.0,800.0,95.0,MQ,OMA,ORD,5,1
1430.0,825.0,125.0,WN,MDW,PHL,5,1
1489.0,1100.0,90.0,WN,MSY,DAL,7,1
180.0,1150.0,140.0,WN,LAS,OKC,7,1
129.0,1137.0,73.0,CO,MSY,IAH,5,1
2474.0,930.0,113.0,XE,IAH,BNA,4,1
6731.0,512.0,185.0,OO,MKE,DEN,4,1
860.0,510.0,97.0,UA,IAD,BOS,4,1
363.0,1325.0,133.0,UA,IAD,ORD,2,1
1776.0,1140.0,188.0,CO,IAH,PHL,6,1
1523.0,1215.0,280.0,AA,ORD,SFO,7,1
4981.0,990.0,61.0,EV,GSP,ATL,4,1
1685.0,1080.0,55.0,WN,MCI,STL,3,1
1648.0,745.0,157.0,DL,MIA,MEM,6,1
7009.0,872.0,156.0,OO,HPN,ORD,1,1
453.0,1110.0,125.0,UA,DEN,BOI,4,1
1.0,525.0,198.0,US,PHX,ORD,4,1
61.0,470.0,154.0,AS,SEA,JNU,2,1
2483.0,1245.0,200.0,AA,DFW,LAX,7,1
2623.0,964.0,89.0,YV,CLT,CVG,5,1
1875.0,862.0,183.0,DL,BDL,MSP,7,1
559.0,750.0,158.0,UA,LGA,ORD,6,1
320.0,495.0,110.0,F9,MKE,DCA,2,1
335.0,470.0,88.0,US,LAX,PHX,4,1
1684.0,855.0,85.0,WN,PDX,SMF,5,1
815.0,685.0,125.0,WN,SDF,TPA,5,1
59.0,1010.0,70.0,WN,DEN,AMA,1,1
510.0,645.0,221.0,F9,DEN,LGA,3,1
6821.0,594.0,69.0,OO,RDD,SFO,3,1
819.0,582.0,158.0,UA,ORD,DFW,7,1
7084.0,460.0,66.0,EV,ORD,DAY,5,1
4471.0,425.0,171.0,OO,MSP,IAH,4,1
1763.0,826.0,174.0,DL,DCA,MSP,7,1
4103.0,1053.0,145.0,9E,ROC,ATL,3,1
555.0,535.0,327.0,CO,CLE,SFO,5,1
546.0,1185.0,160.0,AA,DFW,MIA,7,1
3736.0,360.0,120.0,MQ,ORD,EWR,1,1
1791.0,780.0,140.0,WN,AUS,DEN,1,1
1382.0,570.0,210.0,WN,LAS,BHM,4,1
539.0,1035.0,195.0,WN,FLL,MDW,5,1
7114.0,870.0,90.0,EV,DTW,IAD,4,1
1657.0,815.0,90.0,WN,DEN,SLC,3,1
1216.0,1203.0,166.0,FL,SRQ,MDW,2,1
2988.0,700.0,118.0,XE,IAH,ATL,3,1
1402.0,510.0,377.0,CO,EWR,LAX,3,1
2302.0,1034.0,126.0,DL,TPA,MEM,7,1
178.0,645.0,107.0,F9,TUS,DEN,3,1
4305.0,1170.0,60.0,MQ,ORD,IND,3,1
1566.0,665.0,106.0,US,MSY,CLT,7,1
693.0,800.0,134.0,B6,DCA,MCO,2,1
5948.0,645.0,72.0,XE,ORD,CLE,6,1
4417.0,1075.0,65.0,MQ,DCA,RDU,4,1
442.0,360.0,167.0,B6,TPA,BOS,4,1
679.0,645.0,127.0,US,PHX,BOI,4,1
2855.0,970.0,124.0,DL,CVG,TPA,7,1
7280.0,1005.0,154.0,YV,BTV,ORD,3,1
833.0,1140.0,230.0,WN,LAX,MDW,4,1
759.0,544.0,291.0,UA,ORD,SFO,4,1
288.0,700.0,90.0,WN,MDW,MCI,1,1
459.0,535.0,289.0,DL,DTW,SJU,6,1
2807.0,725.0,85.0,WN,LAS,ABQ,3,1
2976.0,645.0,145.0,DL,ATL,JFK,1,1
106.0,792.0,117.0,FL,DFW,ATL,2,1
1427.0,1215.0,130.0,WN,ELP,LAX,5,1
5262.0,480.0,81.0,EV,BHM,ATL,6,1
3916.0,1000.0,115.0,9E,GSP,DTW,7,1
3263.0,1295.0,50.0,MQ,DFW,GRK,2,1
6350.0,838.0,85.0,OO,ONT,SFO,2,1
102.0,985.0,100.0,WN,SAN,ABQ,4,1
1172.0,1180.0,80.0,WN,SNA,OAK,4,1
1128.0,955.0,145.0,WN,PHL,BNA,1,1
686.0,1135.0,195.0,AA,DFW,EWR,3,1
1064.0,1103.0,102.0,DL,IND,ATL,7,1
6689.0,435.0,48.0,OO,ORD,MSN,2,1
1849.0,1075.0,181.0,US,PHL,MSP,4,1
2520.0,1320.0,106.0,DL,ATL,RSW,4,1
3729.0,1185.0,145.0,MQ,PHL,ORD,2,1
2736.0,820.0,117.0,XE,TYS,EWR,3,1
429.0,405.0,135.0,WN,MSP,DEN,2,1
506.0,860.0,39.0,HA,HNL,OGG,1,1
43.0,967.0,183.0,B6,JFK,MCO,3,1
2260.0,915.0,85.0,WN,TPA,BHM,6,1
949.0,705.0,90.0,WN,DEN,SLC,4,1
3307.0,390.0,80.0,MQ,DFW,CRP,2,1
6482.0,915.0,115.0,OH,OMA,CVG,3,1
6635.0,888.0,59.0,OO,CIC,SFO,4,1
329.0,846.0,79.0,DL,JAX,ATL,7,1
514.0,1288.0,107.0,UA,ORD,IAD,4,1
343.0,710.0,37.0,HA,HNL,LIH,4,1
2868.0,1020.0,145.0,XE,STL,EWR,2,1
1611.0,1245.0,254.0,CO,EWR,IAH,4,1
599.0,630.0,195.0,AA,LGA,MIA,3,1
1003.0,825.0,60.0,WN,FLL,TPA,2,1
3333.0,1090.0,70.0,WN,DAL,MAF,3,1
705.0,365.0,250.0,AA,LGA,DFW,3,1
1976.0,835.0,110.0,WN,BWI,IND,2,1
5111.0,540.0,57.0,EV,BHM,ATL,2,1
4171.0,735.0,86.0,9E,ELM,DTW,3,1
770.0,1250.0,246.0,CO,IAH,SFO,3,1
3902.0,1175.0,97.0,9E,MSP,LAN,3,1
2241.0,565.0,94.0,XE,MOB,IAH,1,1
1017.0,975.0,40.0,YV,KOA,HNL,5,1
825.0,950.0,70.0,WN,DAL,MAF,5,1
3871.0,615.0,82.0,9E,DTW,SYR,6,1
1256.0,680.0,195.0,WN,FLL,MDW,7,1
1480.0,1040.0,215.0,WN,OAK,HOU,6,1
2668.0,961.0,88.0,YV,CLT,BNA,2,1
2530.0,855.0,104.0,XE,GSO,EWR,4,1
113.0,1145.0,150.0,WN,FLL,BWI,1,1
5222.0,1105.0,111.0,EV,CAK,ATL,2,1
3604.0,430.0,170.0,MQ,CVG,MIA,6,1
6579.0,516.0,113.0,OO,SFO,TUS,4,1
2915.0,805.0,60.0,WN,TUL,DAL,5,1
767.0,885.0,284.0,CO,IAH,SEA,5,1
1669.0,1140.0,95.0,DL,ATL,MCO,3,1
1668.0,840.0,60.0,AA,DFW,TUL,6,1
510.0,1290.0,163.0,B6,FLL,EWR,1,1
2321.0,700.0,150.0,AA,ORD,DFW,3,1
3691.0,1305.0,125.0,9E,ATL,ROC,7,1
